id,user_id,source_channel_id,telegram_message_id,asin,supplier_price,moq,is_ready_to_ship,raw_message_text,message_date,created_at,supplier,image_url,amazon_title,buy_box_price,amazon_rating,review_count,bestseller_rank,category,calculated_profit,calculated_roi,calculated_margin,profit_score,enrichment_status,enriched_at,seller_name,is_sold_by_amazon,is_fulfilled_by_amazon,estimated_monthly_sales,estimated_90_day_sales,product_weight_lbs,product_length_inches,product_width_inches,product_height_inches,estimated_shipping_cost,shipping_method,is_bad_opportunity,opportunity_reason,net_profit_after_shipping,total_cost_per_unit,enrichment_error,supplier_id,telegram_message_fk,seller_account_id,is_fba,inbound_shipping_per_unit,gross_profit_per_unit,fees_total
1764,20580d15-b4db-4a7b-8ff5-fbbff19f606e,-1001470748541,19733,B0BHFG4756,13,570,false,"https://www.amazon.com/dp/B0BHFG4756?ref=&th=1

$13
570 Units Take All 
FOB - NJ
23.08% ROI 
Monthly Sales 1k+",2025-11-20 00:19:16+00,2025-11-28 22:19:42.863845+00,💎 DenariusBlack.com 💎,https://m.media-amazon.com/images/I/71+I3hfh5mL._AC_SL1500_.jpg,"Barbie The Movie Doll, Margot Robbie as, Collectible Doll Wearing Pink and White Gingham Dress with Daisy Chain Necklace Modern",14.97,4.80,6705,,Toys & Games,-4.53,-34.81,-30.23,0,enriched,2025-11-28 22:32:27.049054+00,,true,true,3352,10056,,3.00,7.00,13.00,0.75,FBA Inbound,true,Sold by Amazon - high competition,-4.53,19.50,,2643bb58-a58c-4494-8d6e-9418b3e79096,18,,true,,,
1765,20580d15-b4db-4a7b-8ff5-fbbff19f606e,-1001470748541,19732,B08YD33YL6,6,400,true,"https://www.amazon.com/DP/B08YD33YL6?t=undefined&th=1

$6
800 available 
MOQ 400 
BSR 53k  (1%)
31.67% ROI",2025-11-19 21:08:10+00,2025-11-28 22:19:42.863845+00,💎 DenariusBlack.com 💎,https://m.media-amazon.com/images/I/71tt9B6VUJL._SL1500_.jpg,"Method Fragrance Booster, Ginger Mango, Keeps Clothes Fresh For Up to 12 weeks, 14.8 Ounces (Pack of 1) Ginger Mango 14.8 Ounce (Pack of 1)",,4.30,206,90933,Grocery & Gourmet Food,,,,,failed,2025-11-29 05:27:39.556706+00,,false,true,18,54,,2.31,8.75,3.44,0.75,FBA Inbound,true,"Low profit margin (0.0%); Low sales velocity (18 units/month); Poor sales rank (#90,933)",,,Unexpected error: cannot access local variable 'total_amazon_fees' where it is not associated with a value,2643bb58-a58c-4494-8d6e-9418b3e79096,15,,true,,,
1766,20580d15-b4db-4a7b-8ff5-fbbff19f606e,-1001470748541,19731,B00J4036EE,6,200,true,"https://www.amazon.com/DP/B00J4036EE?th=1

$6
400 available 
MOQ 200 
BSR 67k (1%)
38.50% ROI
Monthly Sales 200+",2025-11-19 21:04:43+00,2025-11-28 22:19:42.863845+00,💎 DenariusBlack.com 💎,https://m.media-amazon.com/images/I/51e6OJXTRmL._AC_SL1280_.jpg,BabyGanics Hand Sanitizer Mandarin Refill - 16 Ounces 16 Fl Oz (Pack of 1),19.90,4.60,442,87801,Beauty & Personal Care,6.66,111.08,33.49,100,enriched,2025-11-28 22:41:16.847663+00,,false,true,18,54,,8.50,3.50,2.10,0.75,FBA Inbound,false,,6.66,13.23,,2643bb58-a58c-4494-8d6e-9418b3e79096,246,,true,,,
1767,20580d15-b4db-4a7b-8ff5-fbbff19f606e,-1001470748541,19730,B00P2SHFX0,14,200,true,"https://www.amazon.com/DP/B00P2SHFX0?th=1

$14
400 available 
MOQ 200 
BSR 46k (1%)
54.29% ROI 
Monthly Sales 200+",2025-11-19 21:01:39+00,2025-11-28 22:19:42.863845+00,💎 DenariusBlack.com 💎,https://m.media-amazon.com/images/I/71RqR0jKzEL._SL1500_.jpg,"Babyganics Foaming Hand Sanitizer Refill, Alcohol Free, Mandarin, Kills 99.9% of Common Bacteria, Moisturizing, 16 Fl Oz (Pack of 2) Mandarin 16 Fl Oz (Pack of 2)",32.99,4.80,4937,45350,"Health, Household & Baby Care",5.54,39.58,16.80,54,enriched,2025-11-28 22:41:09.541004+00,,false,true,20,60,,8.90,5.51,3.11,8.50,FBA Inbound,false,,5.54,27.45,,2643bb58-a58c-4494-8d6e-9418b3e79096,196,,true,,,
1768,20580d15-b4db-4a7b-8ff5-fbbff19f606e,-1001470748541,19729,B0CN7B2VWN,13,400,true,"https://www.amazon.com/Bio-Advanced-Bowel-Support-Capsules/DP/B0CN7B2VWN

$13
800 available 
MOQ 400
42.92% ROI",2025-11-19 20:58:11+00,2025-11-28 22:19:42.863845+00,💎 DenariusBlack.com 💎,https://m.media-amazon.com/images/I/71epQQynaaL._AC_SL1500_.jpg,"Bio-K+ Advanced Bowel Support Probiotic – 50 Billion CFU – Vegan, Gluten-Free, Non-GMO – Supports Digestive Health & Regularity – for Men & Women – 20 Capsules",15.21,4.30,104,31698,"Health, Household & Baby Care",-4.32,-33.24,-28.41,0,enriched,2025-11-28 22:32:49.704621+00,,true,true,21,63,,2.20,2.20,4.90,0.75,FBA Inbound,true,Sold by Amazon - high competition,-4.32,19.53,,2643bb58-a58c-4494-8d6e-9418b3e79096,59,,true,,,
1769,20580d15-b4db-4a7b-8ff5-fbbff19f606e,-1001470748541,19727,B013PSHZQ0,10,5000,true,"https://www.amazon.com/dp/B013PSHZQ0?ref=undefined&th=1

$10 
5000 available 
795 (1%) BSR 
39.40% ROI 
Monthly Sales 3k+",2025-11-19 20:53:34+00,2025-11-28 22:19:42.863845+00,💎 DenariusBlack.com 💎,https://m.media-amazon.com/images/I/71-1WPtfP0L._SL1500_.jpg,"ChapStick Bulk Lip Balm, Candy Cane, 12-Pack – Fresh & Minty Lip Moisturizer, Stocking Stuffer, 0.15 Oz Ea Candy Cane 12 Count (Pack of 1)",20.99,4.90,8721,1049,Beauty & Personal Care,3.59,35.91,17.11,52,enriched,2025-11-28 22:32:55.649299+00,,false,true,124,372,,,,,0.75,FBA Inbound,false,,3.59,17.40,,2643bb58-a58c-4494-8d6e-9418b3e79096,179,,true,,,
1770,20580d15-b4db-4a7b-8ff5-fbbff19f606e,-1001470748541,19726,B0DMP6GSTH,10,,true,"https://www.amazon.com/BUBO-Equivalent-Bathroom-Daylight-Non-Dimmable/DP/B0DMP6GSTH/?th=1

$10 
489 available 
Take all 
BSR 26k (1%)
96.50% ROI",2025-11-19 20:24:43+00,2025-11-28 22:19:42.863845+00,💎 DenariusBlack.com 💎,https://m.media-amazon.com/images/I/61HULrKDL7L._AC_SL1500_.jpg,"BUBO Vanity Light Bulbs for Bathroom Over Mirror, 60 Watt Equivalent, Soft White 2700K, G25 Globe Light Bulb 800 Lumens, Round Bulb with E26 Medium Base, 7W, Non-Dimmable, 12 Pack Soft White 12 Pack",33.29,4.60,165,,Tools & Home Improvement,13.55,135.47,40.69,100,enriched,2025-11-28 22:33:02.987357+00,,true,true,82,246,1.20,12.60,9.93,3.25,0.75,FBA Inbound,true,Sold by Amazon - high competition,13.55,19.74,,2643bb58-a58c-4494-8d6e-9418b3e79096,80,,true,,,
1771,20580d15-b4db-4a7b-8ff5-fbbff19f606e,-1001470748541,19725,B07SVF89W9,12,500,false,"https://www.amazon.com/dp/B07SVF89W9?th=1

$12
MOQ 500 
BSR 10k (1%)
44.33% ROI 
Monthly Sales 1k+",2025-11-19 19:36:13+00,2025-11-28 22:19:42.863845+00,💎 DenariusBlack.com 💎,https://m.media-amazon.com/images/I/71qnmsRmNbL._SL1500_.jpg,"ZitSticka Killa Pimple Patches for Face - World's Most Potent Pimple Patch with Fast-Acting Microdarts - Starts Working within 6 Hours for Deep, Early-Stage Zits - Regular 8 Count with Cleana Swab 8 Count (Pack of 1)",19.99,4.30,4130,10808,Beauty & Personal Care,0.74,6.18,3.71,10,enriched,2025-11-28 22:33:10.132068+00,,false,true,24,72,,,,,0.75,FBA Inbound,true,Low profit margin (3.7%),0.74,19.25,,2643bb58-a58c-4494-8d6e-9418b3e79096,231,,true,,,
1772,20580d15-b4db-4a7b-8ff5-fbbff19f606e,-1001470748541,19724,B01HI0B0YO,4.7,5000,false,"https://www.amazon.com/dp/B01HI0B0YO/

$4.70 
5k MOQ
BSR 30k (1%)
Monthly Sales 600+",2025-11-19 18:45:27+00,2025-11-28 22:19:42.863845+00,💎 DenariusBlack.com 💎,https://m.media-amazon.com/images/I/51iGes7VhEL._SL1500_.jpg,"L'Oreal Paris Voluminous Smoldering Eyeliner, Blackest Black (Packaging May Vary) 0.01 Fl Oz (Pack of 1)",9.99,4.50,1387,34831,Beauty & Personal Care,-0.46,-9.76,-4.59,0,enriched,2025-11-28 22:33:17.788578+00,,false,true,20,60,,0.51,1.88,7.06,0.75,FBA Inbound,true,Low profit margin (-4.6%),-0.46,10.45,,2643bb58-a58c-4494-8d6e-9418b3e79096,17,,true,,,
1773,20580d15-b4db-4a7b-8ff5-fbbff19f606e,-1001470748541,19723,B0FCZFRV89,32,756,true,"https://www.amazon.com/dp/B0FCZFRV89?aod=1&th=1

$32
756 available 
BSR 48k (1%)
41.59% ROI",2025-11-19 17:35:41+00,2025-11-28 22:19:42.863845+00,💎 DenariusBlack.com 💎,https://m.media-amazon.com/images/I/61y0LeyGfML._SL1468_.jpg,"LMNT Zero Sugar Electrolytes - | Drink Mix | 30-Count (30 count, lemonade) lemonade 0.2 Ounce (Pack of 30)",59.99,4.90,19,56845,Grocery & Gourmet Food,10.49,32.79,17.49,53,enriched,2025-11-28 22:33:23.513427+00,,false,true,19,57,,,,,8.50,FBA Inbound,false,,10.49,49.50,,2643bb58-a58c-4494-8d6e-9418b3e79096,90,,true,,,
1774,20580d15-b4db-4a7b-8ff5-fbbff19f606e,-1001470748541,19722,B004CCP7XC,4,1200,true,"https://www.amazon.com/dp/B004CCP7XC?ref

$4
12,000 Units Available 
MOQ 1,200 
FOB - NY
51.00% ROI 
Monthly Sales 5k+",2025-11-18 22:42:44+00,2025-11-28 22:19:42.863845+00,💎 DenariusBlack.com 💎,https://m.media-amazon.com/images/I/61CBZZkP4pL._SL1500_.jpg,"Schick Intuition Sensitive Skin Womens Razor Refills with Vitamin E & Aloe, Pack of 1(count of 3)",9.99,4.80,6339,7435,Beauty & Personal Care,0.24,6.04,2.42,7,enriched,2025-11-28 22:33:28.870263+00,,false,true,84,252,,3.76,1.79,4.31,0.75,FBA Inbound,true,Low profit margin (2.4%),0.24,9.75,,2643bb58-a58c-4494-8d6e-9418b3e79096,68,,true,,,
1775,20580d15-b4db-4a7b-8ff5-fbbff19f606e,-1001586572844,13186,B0D26VLX8C,16,300,true,"https://www.amazon.com/DP/B0D26VLX8C?th=1

$16
600 available 
MOQ 300 
BSR 50k (1%)
39.50% ROI",2025-11-28 20:17:47+00,2025-11-28 23:34:25.112862+00,✨️ Drachma Distribution ✨️,https://m.media-amazon.com/images/I/618z1dwoXTL._AC_SL1000_.jpg,Granite Ware Open Roasting Pan with Flat Rack (Speckled Black) - Accommodates up to 25 lb poultry or roast. A- Rectangular Roaster w/rack 19 x12 x2.7 in.,41.71,4.10,131,,Home & Kitchen,12.65,79.08,30.34,100,enriched,2025-11-28 23:34:34.757547+00,,false,true,65,195,4.09,,,,1.80,FBA Inbound,false,,12.65,29.06,,5fe649bc-3e5c-4215-bced-d44f09bdfab5,72,,true,,,
1776,20580d15-b4db-4a7b-8ff5-fbbff19f606e,-1001586572844,13185,B09F74ZSYK,4,900,true,"https://www.amazon.com/DP/B09F74ZSYK

$4
1800 available 
MOQ 900 
BSR 45k (1%)
30.00% ROI",2025-11-28 17:43:20+00,2025-11-28 23:34:25.112862+00,✨️ Drachma Distribution ✨️,https://m.media-amazon.com/images/I/71Ey8-QQWBL._AC_SL1500_.jpg,"Centrum Multivitamin for Women, Multivitamin/Multimineral Supplement with Iron, Vitamin D3, B Vitamins and Antioxidant Vitamins C and E, Gluten Free, Non-GMO Ingredients - 65 Count",9.34,4.50,27,45070,"Health, Household & Baby Care",-0.31,-7.77,-3.33,0,enriched,2025-11-28 23:34:44.131722+00,,true,true,20,60,,,,,0.75,FBA Inbound,true,"Sold by Amazon - high competition; Low sales velocity (20 units/month); Low sales rank (#45,070)",-0.31,9.65,,5fe649bc-3e5c-4215-bced-d44f09bdfab5,256,,true,,,
1777,20580d15-b4db-4a7b-8ff5-fbbff19f606e,-1001586572844,13184,B0CDZMLC4S,27,100,true,"https://www.amazon.com/Slim-Mint-Ultra-Thin-RFID-Blocking-Crush-Resistant/dp/B0CDZMLC4S/?th=1

$27
MOQ 100 
BSR 219k (1%)
33.15% ROI 
Monthly Sales 100+",2025-11-28 17:32:13+00,2025-11-28 23:34:25.112862+00,✨️ Drachma Distribution ✨️,https://m.media-amazon.com/images/I/51PBoE-tdsL._AC_SL1000_.jpg,"Slim Mint Wallet, Ultra-Thin, RFID-Blocking, AS-SEEN-ON-TV, ID Theft Protection, Easy to Carry, Reach Cards/Cash with the Touch of a Button, Optimizes Space, Aluminum Outer Shell, Crush-Resistant, 2PK 4 in. Black",47.99,4.00,231,,Home & Kitchen,10.29,38.12,21.45,64,enriched,2025-11-28 23:34:50.680485+00,,false,true,115,345,0.20,0.75,2.85,4.35,0.50,FBA Inbound,false,,10.29,37.70,,5fe649bc-3e5c-4215-bced-d44f09bdfab5,208,,true,,,
1778,20580d15-b4db-4a7b-8ff5-fbbff19f606e,-1001586572844,13183,B01MZZ0UCI,7,700,false,"https://www.amazon.com/dp/B01MZZ0UCI?th=1

$7
MOQ 700
BSR 13k (1%)
55.71% ROI",2025-11-28 17:11:39+00,2025-11-28 23:34:25.112862+00,✨️ Drachma Distribution ✨️,https://m.media-amazon.com/images/I/81VCf6fhF5L._SL1500_.jpg,"Maybelline Color Sensational Inti-Matte Nudes Lipstick, Honey Pink, 0.15 oz. Honey Pink 0.26 Fl Oz (Pack of 1)",,4.30,45062,11599,Beauty & Personal Care,,,,,failed,2025-11-29 05:27:29.557783+00,,false,true,24,72,,0.85,0.85,2.93,0.75,FBA Inbound,true,Low profit margin (0.0%); Low sales velocity (24 units/month),,,Unexpected error: cannot access local variable 'total_amazon_fees' where it is not associated with a value,5fe649bc-3e5c-4215-bced-d44f09bdfab5,188,,true,,,
1779,20580d15-b4db-4a7b-8ff5-fbbff19f606e,-1001586572844,13182,B07VFP2VS3,10,,true,"https://www.amazon.com/STARBUCKS-VERANDA-INSTANT-CAFFEINE-PACKETS/dp/B07VFP2VS3

$10 
9000 available 
BSR 49k (2%)
43.40% ROI 
EXP 11/26",2025-11-28 02:16:05+00,2025-11-28 23:34:25.112862+00,✨️ Drachma Distribution ✨️,https://m.media-amazon.com/images/I/71K9arQHbCL._SL1500_.jpg,STARBUCKS VIA VERANDA BLEND MIX INSTANT COFFEE CAFFEINE PACKETS IN BOX 1.4 OZ - 0762111953321,21.48,4.40,59,56748,Grocery & Gourmet Food,4.01,40.08,18.66,58,enriched,2025-11-28 23:35:00.334117+00,,false,true,19,57,,6.26,3.35,1.18,0.75,FBA Inbound,true,"Low sales velocity (19 units/month); Poor sales rank (#56,748)",4.01,17.47,,5fe649bc-3e5c-4215-bced-d44f09bdfab5,148,,true,,,
1780,20580d15-b4db-4a7b-8ff5-fbbff19f606e,-1001586572844,13181,B00005UP2K,222,100,true,"https://www.amazon.com/dp/B00005UP2K?ref=undefined&th=1

$222
MOQ 100
BSR 64 (1%)
25.51% ROI 
Monthly Sales 800+",2025-11-28 02:12:03+00,2025-11-28 23:34:25.112862+00,✨️ Drachma Distribution ✨️,https://m.media-amazon.com/images/I/71hNoU5FYuL._AC_SL1500_.jpg,"KitchenAid Artisan Series 5 Quart Tilt Head Stand Mixer with Pouring Shield KSM150PS, White",349.95,4.70,16467,,Home & Kitchen,66.96,30.16,19.13,66,enriched,2025-11-28 23:35:07.476642+00,,true,true,8233,24699,22.80,,,,3.50,FBA Inbound,true,Sold by Amazon - high competition,66.96,282.99,,5fe649bc-3e5c-4215-bced-d44f09bdfab5,101,,true,,,
1781,20580d15-b4db-4a7b-8ff5-fbbff19f606e,-1001586572844,13180,B086DFCS7Y,25.5,500,false,"https://www.amazon.com/NutriBullet-NBY-50100-Nutribullet-Baby-18-Piece/dp/B086DFCS7Y/?th=1

$25.50 
MOQ 500
BSR 959 (1%)
26.63% ROI 
Monthly Sales 8k+",2025-11-27 15:21:17+00,2025-11-28 23:34:25.112862+00,✨️ Drachma Distribution ✨️,https://m.media-amazon.com/images/I/614bM9yRiXL._AC_SL1500_.jpg,"NutriBullet NBY-50100 Baby Complete Food-Making System, 32-Oz, White, Blue, Clear 32-oz.",47.99,4.70,14173,,Home & Kitchen,8.49,33.30,17.69,53,enriched,2025-11-28 23:35:13.62101+00,,true,true,7086,21258,4.55,,,,1.80,FBA Inbound,true,Sold by Amazon - high competition,8.49,39.50,,5fe649bc-3e5c-4215-bced-d44f09bdfab5,153,,true,,,
1782,20580d15-b4db-4a7b-8ff5-fbbff19f606e,-1001586572844,13178,B09P2QJKLW,46,,true,"https://www.amazon.com/Artist-Digital-Curling-Long-Lasting-Defined/dp/B09P2QJKLW/?th=1

$46
600 available 
BSR 21k (1%)
34.24% ROI",2025-11-26 22:00:47+00,2025-11-28 23:34:25.112862+00,✨️ Drachma Distribution ✨️,https://m.media-amazon.com/images/I/51wZAIO8Z8L._SL1500_.jpg,"Hot Tools Pro Artist Black Gold Digital Salon Hair Curling Iron | Medium Loose Curls and Tousled Waves, (1-1/4 inch) 1-1/4 Inch BARREL HAIR_IRON",76.47,4.40,984,20456,Beauty & Personal Care,14.75,32.06,19.29,57,enriched,2025-11-28 23:35:18.628118+00,,true,true,22,66,,108.00,108.00,108.00,0.75,FBA Inbound,true,"Sold by Amazon - high competition; Low sales velocity (22 units/month); Low sales rank (#20,456)",14.75,61.72,,5fe649bc-3e5c-4215-bced-d44f09bdfab5,139,,true,,,
1783,20580d15-b4db-4a7b-8ff5-fbbff19f606e,-1001586572844,13177,B0001YXFFM,7.5,300,true,"https://www.amazon.com/DP/B0001YXFFM/ref

$7.50 
600 available 
MOQ 300 
BSR 109k (1%)
34.93% ROI",2025-11-26 21:58:02+00,2025-11-28 23:34:25.112862+00,✨️ Drachma Distribution ✨️,https://m.media-amazon.com/images/I/71Jf8PGbmtL._AC_SL1500_.jpg,"Honeywell UVEX Stealth Safety Goggles with Clear Uvextreme Anti-Fog Lens, Gray Body & Neoprene Headband (S3960C), Universal",21.75,4.50,7318,,Tools & Home Improvement,6.74,89.83,30.98,100,enriched,2025-11-28 23:35:25.29017+00,,false,true,3659,10977,,8.00,4.00,4.00,0.75,FBA Inbound,false,,6.74,15.01,,5fe649bc-3e5c-4215-bced-d44f09bdfab5,111,,true,,,
1784,20580d15-b4db-4a7b-8ff5-fbbff19f606e,-1001586572844,13176,B09D8QYHND,15,,true,"https://www.amazon.com/DP/B09D8QYHND?th=1

$15
125 available 
Take all 
30.33% ROI 
Monthly Sales 9k+",2025-11-26 21:53:29+00,2025-11-28 23:34:25.112862+00,✨️ Drachma Distribution ✨️,https://m.media-amazon.com/images/I/81r9yYqc9jL._AC_SL1500_.jpg,"Hartz Delectables Stew Lickable Wet Cat Treats for Adult & Senior Cats, Variety Pack, 30 Count Variety 1.4 Ounce (Pack of 30)",31.97,4.70,17379,81,Pet Supplies,6.57,43.83,20.56,64,enriched,2025-11-28 23:35:31.505482+00,,true,true,1111,3333,2.60,6.88,5.38,5.31,1.10,FBA Inbound,true,Sold by Amazon - high competition,6.57,25.40,,5fe649bc-3e5c-4215-bced-d44f09bdfab5,118,,true,,,
1785,20580d15-b4db-4a7b-8ff5-fbbff19f606e,-1001586572844,13175,5369411622,21.0,300,false,"https://www.walmart.com/ip/Power-Saber-Energy-Blade-Green-with-Realistic-Safe-Battle-Action/5369411622

$21
MOQ 300",2025-11-26 21:50:19+00,2025-11-28 23:34:25.112862+00,✨️ Drachma Distribution ✨️,,,,,,,,,,,,failed,2025-11-29 05:27:30.695253+00,,false,true,,,,,,,0.75,FBA Inbound,true,Low profit margin (0.0%),,,Unexpected error: cannot access local variable 'total_amazon_fees' where it is not associated with a value,5fe649bc-3e5c-4215-bced-d44f09bdfab5,87,,true,,,
1786,20580d15-b4db-4a7b-8ff5-fbbff19f606e,-1001586572844,13174,5281113148,21.0,300,false,"https://www.walmart.com/ip/Power-Saber-Energy-Blade-Red-with-Realistic-Safe-Battle-Action/5281113148

$21
MOQ 300",2025-11-26 21:48:13+00,2025-11-28 23:34:25.112862+00,✨️ Drachma Distribution ✨️,,,,,,,,,,,,failed,2025-11-29 05:27:53.243666+00,,false,true,,,,,,,0.75,FBA Inbound,true,Low profit margin (0.0%),,,Unexpected error: cannot access local variable 'total_amazon_fees' where it is not associated with a value,5fe649bc-3e5c-4215-bced-d44f09bdfab5,64,,true,,,
1787,20580d15-b4db-4a7b-8ff5-fbbff19f606e,-1001586572844,13173,B0BS8SV27Y,10,500,true,"https://www.amazon.com/Mini-Brands-Exclusive-Collectibles-Accessories/dp/B0BS8SV27Y/

$10
MOQ 500 
BSR 19k (1%)
42.50% ROI 
Monthly Sales 1k+",2025-11-26 21:33:53+00,2025-11-28 23:34:25.112862+00,✨️ Drachma Distribution ✨️,https://m.media-amazon.com/images/I/81Su1zH4ByL._AC_SL1500_.jpg,"Mini Brands Series 5 (2 Pack) by ZURU Amazon Exclusive Mini Collectibles Full of Surprises, Mystery Minis and Accessories to Collect",,4.70,1823,,Toys & Games,,,,,failed,2025-11-29 05:27:58.912424+00,,false,true,911,2733,,3.74,3.74,3.74,0.75,FBA Inbound,true,Low profit margin (0.0%),,,Unexpected error: cannot access local variable 'total_amazon_fees' where it is not associated with a value,5fe649bc-3e5c-4215-bced-d44f09bdfab5,141,,true,,,
1788,20580d15-b4db-4a7b-8ff5-fbbff19f606e,-1001586572844,13172,B0DJG58YNX,16,400,false,"[https://www.amazon.com/Solid-Gold-Freeze-Dried-Food/DP/B0DJG58YNX/reff?th=1](https://www.amazon.com/Solid-Gold-Freeze-Dried-Food/DP/B0DJG58YNX/reff?th=1)

$16
MOQ 400 
BSR 983 (1%)
38.75% ROI 
Monthly Sales 300+",2025-11-26 18:22:40+00,2025-11-28 23:34:25.112862+00,✨️ Drachma Distribution ✨️,https://m.media-amazon.com/images/I/81e33l7Z3LL._AC_SL1500_.jpg,"Solid Gold Freeze Dried Dog Food - W/Real Beef, Pumpkin & Superfoods - Freeze Dried Raw Dog Food Toppers for Picky Eaters to Serve as a Nutrient-Dense Meal Topper or High Protein Treats - 12oz 12 Ounce (Pack of 1)",26.06,4.50,717,1723,Pet Supplies,1.90,11.88,7.29,20,enriched,2025-11-28 23:35:45.949241+00,,false,true,112,336,,,,,0.75,FBA Inbound,true,Low profit margin (7.3%),1.90,24.16,,5fe649bc-3e5c-4215-bced-d44f09bdfab5,152,,true,,,
1789,20580d15-b4db-4a7b-8ff5-fbbff19f606e,-1001586572844,13171,B0BL8K97S5,92,400,true,"https://www.amazon.com/dp/B0BL8K97S5?ref

$92
800 available 
MOQ 400 
BSR 240k (1%)
32.59% ROI",2025-11-26 17:59:07+00,2025-11-28 23:34:25.112862+00,✨️ Drachma Distribution ✨️,https://m.media-amazon.com/images/I/512HkguxkOL._AC_SL1422_.jpg,RYOBI 18V ONE+ Hybrid Forced Air Propane Heater,,4.00,19,,Home & Kitchen,,,,,failed,2025-11-29 05:28:23.253702+00,,false,true,9,27,19.75,19.75,15.13,13.19,2.50,FBA Inbound,true,Low profit margin (0.0%); Very low sales velocity (9 units/month),,,Unexpected error: cannot access local variable 'total_amazon_fees' where it is not associated with a value,5fe649bc-3e5c-4215-bced-d44f09bdfab5,115,,true,,,
1790,20580d15-b4db-4a7b-8ff5-fbbff19f606e,-1001586572844,13170,B07KPXPGZS,54,600,true,"[https://www.amazon.com/dp/B07KPXPGZS?ref](https://www.amazon.com/dp/B07KPXPGZS?ref)

$54
600 available 
BSR 29k (1%)
Monthly Sales 400+",2025-11-26 17:43:46+00,2025-11-28 23:34:25.112862+00,✨️ Drachma Distribution ✨️,https://m.media-amazon.com/images/I/61gr7EtcccL._AC_SL1000_.jpg,Milwaukee Electric - Hole Dozer BI-Metal Hole Saw KIT - 17PC,65.16,4.50,778,,Tools & Home Improvement,-5.41,-10.03,-8.31,0,enriched,2025-11-28 23:35:55.393302+00,,false,true,389,1167,3.52,,,,1.80,FBA Inbound,true,Low profit margin (-8.3%),-5.41,70.57,,5fe649bc-3e5c-4215-bced-d44f09bdfab5,11,,true,,,
1791,20580d15-b4db-4a7b-8ff5-fbbff19f606e,-1001586572844,13169,B0BCXDDR3H,20,200,true,"https://www.amazon.com/dp/B0BCXDDR3H?psc=1

$20
800 Available
MOQ 200 
BSR 39k (1%)
40.25% ROI",2025-11-26 14:59:53+00,2025-11-28 23:34:25.112862+00,✨️ Drachma Distribution ✨️,https://m.media-amazon.com/images/I/31gIhUbSHrL.jpg,Kopari Moisture Whipped Ceramide Cream | Hydrate and Restore | Vegan Ceramides and Moisture-Retaining Hyaluronic Acid | 2.1 oz,26.40,4.70,304,39220,Beauty & Personal Care,-1.81,-9.05,-6.86,0,enriched,2025-11-28 23:36:01.808854+00,,false,true,20,60,,5.91,2.76,5.91,0.75,FBA Inbound,true,"Low profit margin (-6.9%); Low sales velocity (20 units/month); Low sales rank (#39,220)",-1.81,28.21,,5fe649bc-3e5c-4215-bced-d44f09bdfab5,23,,true,,,
1792,20580d15-b4db-4a7b-8ff5-fbbff19f606e,-1001586572844,13168,B09PT23WRP,7.5,1872,true,"[https://www.amazon.com/dp/B09PT23WRP?ref](https://www.amazon.com/dp/B09PT23WRP?ref)

$7.50 
1,872 Units Take All 
Exp 09/2026
FOB - GA
43.73% ROI 
Monthly Sales 1k+",2025-11-26 00:56:44+00,2025-11-28 23:34:25.112862+00,✨️ Drachma Distribution ✨️,https://m.media-amazon.com/images/I/71WiZ0ZEPsL._AC_SL1500_.jpg,"Lotrimin Ultra with No Touch Applicator,1 Week Athlete's Foot Treatment Cream. Prescription Strength Butenafine Hydrochloride 1%,Cures Most Athlete’s Foot Between Toes,Antifungal,0.7 oz (20 Grams)",18.72,4.60,1974,30540,"Health, Household & Baby Care",4.16,55.49,22.23,73,enriched,2025-11-28 23:36:08.840859+00,,true,true,21,63,,2.75,1.00,6.75,0.75,FBA Inbound,true,"Sold by Amazon - high competition; Low sales velocity (21 units/month); Low sales rank (#30,540)",4.16,14.56,,5fe649bc-3e5c-4215-bced-d44f09bdfab5,227,,true,,,
1793,20580d15-b4db-4a7b-8ff5-fbbff19f606e,-1001586572844,13167,B0CHSHWLV8,4.1,800,true,"https://www.amazon.com/Muddy-Bites-Chocolate-Waffle-Snack/DP/B0CHSHWLV8?th=1

$4.10
1600 available 
MOQ 800 
BSR 31k (1%)
48.78% ROI 
Monthly Sales 2k+",2025-11-25 22:19:00+00,2025-11-28 23:34:25.112862+00,✨️ Drachma Distribution ✨️,https://m.media-amazon.com/images/I/51hV4h3GLLL._SL1000_.jpg,"Muddy Bites - Dark Chocolate - Waffle Cone Snack Bite Sized Filled Cone Bites for Snack or Dessert Made with Cane Sugar, Kosher, Fair Trade Certified",11.12,4.20,127,24302,Grocery & Gourmet Food,1.10,26.88,9.91,33,enriched,2025-11-28 23:36:14.977225+00,,true,true,21,63,,,,,0.75,FBA Inbound,true,"Sold by Amazon - high competition; Low sales velocity (21 units/month); Low sales rank (#24,302)",1.10,10.02,,5fe649bc-3e5c-4215-bced-d44f09bdfab5,34,,true,,,
